DEPT,CALI,DT,FTEMP,GR,ILD,NPHI,PERM_ATAGA,PERM_EFF_ATAGA,PHID_ATAGA,PHIE_ATAGA,RHOB,SP,VSH,Facies,Porosity,Sw,Perm,Eff_Perm,Vsh
9584.5,12.260399818,96.900001526,87.64067,20.359399796,2.4296998978,24.038700104,6610.6337891,6610.6337891,0.2816969752,0.2727780938,2.185199976,23.5,0.031661313,Sand,0.29050001500000006,-0.11188903738117206,6610.6337891,6610.6337891,0.13572933197333334
9585.0,12.257799149,95.800003052,87.64524,19.765600204,2.4883000851,25.241100311,7768.9873047,7768.9873047,0.2873333395,0.2785724998,2.1758999825,24.5,0.0304901265,Sand,0.29631251093750005,-0.14357282279172967,7768.9873047,7768.9873047,0.13177066802666665
9585.5,12.257799149,95.699996948,87.64981,20.1875,2.5566000938,26.873800278,4995.9672852,4995.9672852,0.2721817791,0.2636567652,2.2009000778,26.5,0.0313210301,Sand,0.2806874513749999,-0.16161570422386218,4995.9672852,4995.9672852,0.13458333333333333
9586.0,12.257799149,96.300003052,87.65438,23.718799591,2.6210999489,28.811599731,1280.1497803,1280.1497803,0.2303030491,0.2214321047,2.2699999809,28.5,0.0385185778,Sand,0.23750001193749984,-0.15466959072871767,1280.1497803,1280.1497803,0.15812533060666667
9586.5,12.257799149,93.800003052,87.65895,40.406299591,2.6737999916,31.646699905,198.42367554,198.42367554,0.1832120419,0.1687086076,2.347700119,32.0,0.0791620538,Sand,0.18893742562499985,-0.13890184268461936,198.42367554,198.42367554,0.2693753306066667
9587.0,12.283800125,91.100006104,87.66353,57.968799591,2.7246000767,32.820098877,50.541343689,50.541343689,0.1549091637,0.1337333918,2.3943998814,36.0,0.1366980225,Sand,0.15975007412499992,-0.1379052003239043,50.541343689,50.541343689,0.38645866394
9587.5,12.30850029,91.400009155,87.6681,74.875,2.7753999233,33.607498169,41.374313354,41.374313354,0.1511515379,0.1192147881,2.4005999565,41.0,0.2112896144,Sand,0.15587502718750007,-0.15612762375720735,41.374313354,41.374313354,0.49916666666666665
9588.0,12.26720047,88.900009155,87.67267,77.8125,2.7832000256,35.009799957,46.951797485,46.951797485,0.1535152048,0.1187251881,2.3966999054,45.5,0.2266225964,Shale,0.1583125591249998,-0.16126346036446892,46.951797485,46.951797485,0.51875
9588.5,12.257799149,88.600006104,87.67724,85.25,2.7616999149,37.71969986,71.686882019,71.686882019,0.1616970152,0.1181823984,2.3831999302,48.5,0.2691120505,Shale,0.16675004362499998,-0.15882007208192395,71.686882019,71.686882019,0.5683333333333334
9589.0,12.432600021,91.400009155,87.68182,80.5,2.7539000511,39.590499878,256.67498779,256.67498779,0.1890908778,0.1434539109,2.3380000591,51.0,0.241349414,Shale,0.19499996306249992,-0.17788707505854306,256.67498779,256.67498779,0.5366666666666666
9589.5,12.429900169,92.800003052,87.68639,85.625,2.7383000851,36.041301727,635.34130859,635.34130859,0.2113333046,0.1539769173,2.3013000488,52.5,0.2714024782,Shale,0.2179374695,-0.18989268110773794,635.34130859,635.34130859,0.5708333333333333
9590.0,12.221699715,95.599998474,87.69096,77.625,2.722700119,33.621200562,856.17828369,856.17828369,0.2192120999,0.1697533727,2.2883000374,53.0,0.2256204486,Shale,0.22606247662499998,-0.1898352814317006,856.17828369,856.17828369,0.5175
9590.5,12.244298935,96.199996948,87.69553,74.75,2.7128999233,32.13809967,930.22399902,930.22399902,0.221454531,0.1748041958,2.2846000195,52.5,0.2106542587,Sand,0.22837498781249996,-0.18747259920523707,930.22399902,930.22399902,0.49833333333333335
9591.0,12.257799149,98.400001526,87.7001,65.0,2.6698999405,32.905601501,1247.5733643,1247.5733643,0.2295757979,0.1916732639,2.2711999416,51.5,0.1650981307,Sand,0.2367500365,-0.17554597091928703,1247.5733643,1247.5733643,0.43333333333333335
9591.5,12.257799149,96.199996948,87.70467,61.625,2.6152000427,34.256000519,1182.0286865,1182.0286865,0.2280606031,0.1936154962,2.2736999989,50.5,0.1510348916,Sand,0.23518750068749986,-0.15019573556987087,1182.0286865,1182.0286865,0.41083333333333333
9592.0,12.257799149,95.800003052,87.70924,68.25,2.6054999828,35.310398102,955.41522217,955.41522217,0.2221817821,0.182313785,2.2834000587,49.5,0.1794386357,Sand,0.22912496331250007,-0.14106153797831644,955.41522217,955.41522217,0.455
9592.5,12.257799149,95.199989319,87.71381,75.3125,2.597700119,31.414800644,769.60949707,769.60949707,0.2163636535,0.1701647788,2.2929999828,49.0,0.2135241926,Shale,0.22312501074999994,-0.13288274683191603,769.60949707,769.60949707,0.5020833333333333
9593.0,12.257799149,92.800003052,87.71838,71.625,2.5762000084,27.099599838,1164.2271729,1164.2271729,0.2276363671,0.1831997782,2.2743999958,47.0,0.1952086687,Sand,0.23475000262499993,-0.13269434275295278,1164.2271729,1164.2271729,0.4775
9593.5,12.257799149,95.400001526,87.72296,53.875,2.5604999065,24.34690094,2860.5187988,2860.5187988,0.2541817427,0.2232516706,2.2306001186,43.5,0.1216848865,Sand,0.26212492587499997,-0.14789732375117803,2860.5187988,2860.5187988,0.3591666666666667
9594.0,12.360600471,95.699996948,87.72753,36.0,2.5409998894,24.496500015,5050.6328125,5050.6328125,0.2725454569,0.2542122602,2.2002999783,39.5,0.0672665462,Sand,0.2810625135625,-0.15484248259786493,5050.6328125,5050.6328125,0.24
9594.5,12.42140007,95.599998474,87.7321,25.9375,2.5116999149,24.314899445,6786.5126953,6786.5126953,0.2826060057,0.2703774273,2.1837000847,35.0,0.0432707928,Sand,0.2914374470625,-0.15020369898692443,6786.5126953,6786.5126953,0.17291666666666666
9595.0,12.429699898,96.599998474,87.73668,23.593799591,2.4960999489,24.726900101,6645.4838867,6645.4838867,0.2818787694,0.2710951567,2.1849000454,32.0,0.038256228,Sand,0.2906874716249999,-0.14243210079801472,6645.4838867,6645.4838867,0.15729199727333334
9595.5,12.429699898,98.5,87.74126,21.406299591,2.4921998978,26.751699448,3823.4501953,3823.4501953,0.2633939385,0.2545028925,2.2153999805,30.0,0.0337557048,Sand,0.27162501218749996,-0.12494354055087076,3823.4501953,3823.4501953,0.14270866394
9596.0,12.429699898,96.300003052,87.74583,25.0625,2.4883000851,32.324199677,1255.6463623,1255.6463623,0.2297575623,0.2202513814,2.2709000111,30.5,0.0413748361,Sand,0.23693749306249987,-0.09573300142558616,1255.6463623,1255.6463623,0.16708333333333333
9596.5,12.429699898,95.900001526,87.7504,36.218799591,2.4883000851,36.254901886,453.84945679,453.84945679,0.2027879506,0.1890316159,2.3153998852,31.5,0.0678360909,Sand,0.20912507174999986,-0.07467401246980065,453.84945679,453.84945679,0.24145866394
9597.0,12.455299377,95.800003052,87.75497,50.718799591,2.4902000427,32.324199677,457.17575073,457.17575073,0.2029697299,0.1804777831,2.3150999546,33.5,0.1108143181,Sand,0.209312528375,-0.07563392144347114,457.17575073,457.17575073,0.33812533060666666
9597.5,12.512200356,95.499992371,87.75954,59.656299591,2.4862999916,27.179000854,1000.9435425,1000.9435425,0.2234545052,0.1914552301,2.2813000679,34.5,0.1432026178,Sand,0.23043745756249986,-0.08986100802105712,1000.9435425,1000.9435425,0.39770866394
9598.0,12.696000099,97.099998474,87.76411,54.656299591,2.4688000679,24.331699371,2326.5,2326.5,0.2478181422,0.2169725448,2.2411000729,35.0,0.1244686991,Sand,0.25556245443749986,-0.10160188639204959,2326.5,2326.5,0.36437533060666666
9598.5,12.906999588,98.400001526,87.76868,43.3125,2.4316000938,24.804700851,3311.3937988,3311.3937988,0.2587878406,0.236139074,2.2230000496,33.0,0.0875186548,Sand,0.26687496899999996,-0.0938371747843798,3311.3937988,3311.3937988,0.28875
9599.0,12.951700211,97.099998474,87.77325,31.421899796,2.3887000084,26.135299683,3211.6115723,3211.6115723,0.2578181326,0.2434239835,2.2246000767,30.5,0.0558306351,Sand,0.26587495206250006,-0.07376603705931184,3211.6115723,3211.6115723,0.20947933197333335
9599.5,12.838100433,98.199996948,87.77782,26.281299591,2.3534998894,26.70359993,3096.559082,3096.559082,0.2566666603,0.2453672588,2.2265000343,28.0,0.0440236256,Sand,0.2646874785625,-0.05704013166113797,3096.559082,3096.559082,0.17520866394
9600.0,12.672100067,97.300003052,87.7824,24.906299591,2.3222999573,27.152299881,3640.972168,3640.972168,0.2618182302,0.2510733604,2.2179999352,26.0,0.0410393924,Sand,0.2700000405,-0.047024357595661925,3640.972168,3640.972168,0.16604199727333332
9600.5,12.615099907,99.400001526,87.78697,25.765600204,2.2929999828,26.635700226,4403.7006836,4403.7006836,0.2680000663,0.2565039098,2.2077999115,25.5,0.0428960547,Sand,0.27637505531249995,-0.0385904858751962,4403.7006836,4403.7006836,0.17177066802666666
9601.0,12.609399796,99.5,87.79154,24.296899796,2.2734000683,26.293199539,5841.6074219,5841.6074219,0.2774545848,0.2664287388,2.1921999454,24.5,0.0397392958,Sand,0.2861250341249999,-0.03704047300538704,5841.6074219,5841.6074219,0.16197933197333333
9601.5,12.609399796,100.80000305,87.79611,23.125,2.265599966,26.246500015,7415.6411133,7415.6411133,0.2856969237,0.2750469148,2.1786000729,24.5,0.0372773446,Sand,0.29462495443749986,-0.03993385210172673,7415.6411133,7415.6411133,0.15416666666666667
9602.0,12.742900848,100.49999237,87.80069,21.218799591,2.2695000172,27.475000381,10047.586914,10047.586914,0.2965454161,0.2866473794,2.1607000828,24.5,0.0333778039,Sand,0.3058124482499999,-0.05035401963747255,10047.586914,10047.586914,0.14145866394
9602.5,12.849900246,98.699996948,87.80526,21.531299591,2.2871000767,27.904499054,12768.21875,12768.21875,0.3053939044,0.2950079739,2.1461000443,25.0,0.034008313,Sand,0.3149374723125001,-0.06570058687361446,12768.21875,12768.21875,0.14354199727333333
9603.0,12.8416996,97.0,87.80983,19.1875,2.3125,27.377300262,10131.5625,10131.5625,0.2968484163,0.2881325185,2.160200119,25.5,0.0293613952,Sand,0.3061249256249998,-0.07050267225728257,10131.5625,10131.5625,0.12791666666666668
9603.5,12.797699928,98.699996948,87.8144,19.921899796,2.347700119,28.027299881,6031.4580078,6031.4580078,0.2785455287,0.269967109,2.1903998852,26.5,0.0307972413,Sand,0.28725007174999984,-0.07181347792375248,6031.4580078,6031.4580078,0.1328126653066667
9604.0,12.611300468,97.400001526,87.81898,22.703100204,2.3866999149,31.854200363,2543.5727539,2543.5727539,0.2505455017,0.2414248586,2.2365999222,28.0,0.0364031494,Sand,0.258375048625,-0.06711079223876393,2543.5727539,2543.5727539,0.15135400136
9604.5,12.424301147,96.800003052,87.82355,31.484399796,2.4433999062,36.291500092,1319.0975342,1319.0975342,0.2311515212,0.2182114869,2.268599987,30.0,0.055980742,Sand,0.23837500812499998,-0.07705189112301603,1319.0975342,1319.0975342,0.20989599864
9605.0,12.371600151,97.999992371,87.82812,44.781299591,2.5215001106,35.961898804,1277.4029541,1277.4029541,0.2302423567,0.2090820372,2.2701001167,33.0,0.0919045582,Sand,0.2374374270624999,-0.11074401170704973,1277.4029541,1277.4029541,0.29854199727333336
9605.5,12.40530014,96.0,87.83269,56.5,2.5859000683,32.519500732,1733.4366455,1733.4366455,0.2390301675,0.2076720595,2.255600214,36.0,0.1311888844,Sand,0.24649986624999984,-0.1464354597281483,1733.4366455,1733.4366455,0.37666666666666665
9606.0,12.401399612,99.199996948,87.83726,60.593799591,2.6112999916,31.068399429,1513.8771973,1513.8771973,0.2350909263,0.2005562782,2.2620999813,37.5,0.146899119,Sand,0.24243751168749997,-0.1543698391701145,1513.8771973,1513.8771973,0.40395866394
9606.5,12.404800415,99.099998474,87.84184,59.843799591,2.6073999405,32.568401337,831.42132568,831.42132568,0.2184243053,0.1869849414,2.2895998955,38.5,0.1439371258,Sand,0.22525006531250005,-0.13880156337559568,831.42132568,831.42132568,0.39895866394
9607.0,12.355600357,96.900001526,87.84641,62.156299591,2.5938000679,31.240800858,700.4619751,700.4619751,0.2138787508,0.1811136603,2.2971000671,38.5,0.1531946808,Sand,0.22056245806249988,-0.12916285409132056,700.4619751,700.4619751,0.41437533060666665
9607.5,12.273999214,95.300003052,87.85098,62.843799591,2.5996000767,28.271499634,1379.4689941,1379.4689941,0.2324242443,0.1961616278,2.2664999962,38.0,0.1560190767,Sand,0.23968750237500006,-0.14696672449083326,1379.4689941,1379.4689941,0.41895866394
9608.0,12.257799149,91.5,87.85555,53.9375,2.6328001022,25.555400848,3620.4023438,3620.4023438,0.261636287,0.2297412008,2.2183001041,37.0,0.121906206,Sand,0.2698124349375,-0.18685478909453934,3620.4023438,3620.4023438,0.3595833333333333
9608.5,12.257799149,92.5,87.86012,38.25,2.6679999828,24.45980072,6161.0014648,6161.0014648,0.2792727649,0.2588223219,2.1891999245,35.0,0.0732275248,Sand,0.28800004718749994,-0.21871006523506753,6161.0014648,6161.0014648,0.255
9609.0,12.257799149,92.800003052,87.86469,26.093799591,2.6875,24.226800919,6668.8134766,6668.8134766,0.2820000052,0.2697012722,2.1847000122,32.5,0.0436124951,Sand,0.29081249237499995,-0.23014600860173884,6668.8134766,6668.8134766,0.17395866394
9609.5,12.257799149,93.199996948,87.86926,24.343799591,2.7051000595,24.492599487,5616.6958008,5616.6958008,0.2761211693,0.2651208043,2.1944000721,30.0,0.0398388691,Sand,0.2847499549374999,-0.23272875073835975,5616.6958008,5616.6958008,0.16229199727333332
9610.0,12.257799149,92.599998474,87.87383,25.6875,2.75,25.257900238,4112.2260742,4112.2260742,0.2657576203,0.2544028163,2.2114999294,29.0,0.0427261628,Sand,0.274062544125,-0.24349992665208897,4112.2260742,4112.2260742,0.17125
9610.5,12.257799149,91.300003052,87.87841,29.359399796,2.8046998978,27.313199997,2703.2512207,2703.2512207,0.2524242401,0.2395589203,2.2335000038,28.5,0.0509670489,Sand,0.26031249762499986,-0.2557420609035952,2703.2512207,2703.2512207,0.19572933197333334
9611.0,12.257799149,87.900001526,87.88298,34.0,2.8515999317,28.34469986,1391.2414551,1391.2414551,0.232666716,0.2182043642,2.2660999298,29.0,0.0621591061,Sand,0.23993754387499985,-0.2583734257260555,1391.2414551,1391.2414551,0.22666666666666666
9611.5,12.257799149,90.800003052,87.88756,39.843799591,2.859400034,29.392999649,586.58007813,586.58007813,0.209272787,0.193034783,2.3046998978,30.0,0.0775925592,Sand,0.215812563875,-0.24068215420563033,586.58007813,586.58007813,0.26562533060666665
9612.0,12.314499855,88.699996948,87.89213,48.718799591,2.8457000256,27.572599411,627.95477295,627.95477295,0.2110302895,0.1890352964,2.3018000126,31.5,0.1042267308,Sand,0.2176249921250001,-0.2362933400046503,627.95477295,627.95477295,0.32479199727333335
9612.5,12.347000122,85.300003052,87.8967,50.531299591,2.8027000427,25.045799255,1247.5733643,1247.5733643,0.2295757979,0.2042795271,2.2711999416,32.5,0.110187009,Sand,0.2367500365,-0.23401731012971605,1247.5733643,1247.5733643,0.3368753306066667
9613.0,12.351599693,85.099998474,87.90128,46.156299591,2.7383000851,23.409999847,3156.6501465,3156.6501465,0.2572726607,0.2325455248,2.2255001068,31.5,0.0961125568,Sand,0.2653124332499998,-0.23042010949949776,3156.6501465,3156.6501465,0.30770866394
9613.5,12.351599693,85.0,87.90585,35.8125,2.671900034,23.586999893,4275.5024414,4275.5024414,0.2670303285,0.2491979897,2.2093999386,30.0,0.0667801797,Sand,0.27537503837500005,-0.2093328995442385,4275.5024414,4275.5024414,0.23875
9614.0,12.40170002,88.199996948,87.91042,26.296899796,2.5917999744,23.999799728,4835.1083984,4835.1083984,0.2710909843,0.2591472864,2.2026998997,27.5,0.0440578908,Sand,0.27956256268750007,-0.1766468844680087,4835.1083984,4835.1083984,0.17531266530666667
9614.5,12.426600456,89.199996948,87.91499,23.375,2.5058999062,24.202699661,4852.737793,4852.737793,0.2712120712,0.2609606981,2.2025001049,26.0,0.0377983749,Sand,0.2796874344375,-0.13775245713950834,4852.737793,4852.737793,0.15583333333333332
9615.0,12.505000114,90.099998474,87.91956,20.75,2.4590001106,24.736000061,5198.96875,5198.96875,0.2735151947,0.2646428347,2.1986999512,25.0,0.0324383043,Sand,0.2820625304999999,-0.11838821357044838,5198.96875,5198.96875,0.13833333333333334
9615.5,12.523400307,90.499992371,87.92413,22.5,2.4433999062,25.054599762,4835.1083984,4835.1083984,0.2710909843,0.2613358796,2.2026998997,24.5,0.0359845869,Sand,0.27956256268750007,-0.10927498863226104,4835.1083984,4835.1083984,0.15
9616.0,12.523400307,90.601402283,87.9287,23.656099319,2.453099966,26.142400742,4730.378418,4730.378418,0.2703635693,0.2599851489,2.2039000988,24.5,0.0383869112,Sand,0.27881243824999985,-0.11307221563068426,4730.378418,4730.378418,0.15770732879333332
9616.5,12.61879921,91.0,87.93327,23.656299591,2.527299881,24.692499161,4739.0424805,4739.0424805,0.2704242766,0.2600434124,2.203799963,24.5,0.0383873321,Sand,0.27887502312500007,-0.1467918701476083,4739.0424805,4739.0424805,0.15770866394
9617.0,12.668800354,89.900001526,87.93785,21.8125,2.5703001022,24.51309967,4678.7851563,4678.7851563,0.2700000107,0.2606637776,2.2044999599,25.5,0.0345785953,Sand,0.27843752506249986,-0.16593338578087025,4678.7851563,4678.7851563,0.14541666666666667
9618.0,12.748300552,90.300003052,87.94699,24.453100204,2.6171998978,26.361099243,3606.7687988,3606.7687988,0.2615152001,0.2510359585,2.2184998989,26.0,0.0400712304,Sand,0.2696875631874998,-0.179716032034839,3606.7687988,3606.7687988,0.16302066802666665
9618.5,12.84679985,88.700897217,87.95156,25.486299515,2.660200119,28.916799545,1639.0612793,1639.0612793,0.2373939008,0.2273546159,2.258300066,27.000699997,0.0422895513,Sand,0.24481245875000004,-0.17796574469922555,1639.0612793,1639.0612793,0.16990866343333333
9619.0,13.015500069,92.5,87.95613,42.406299591,2.765599966,36.437999725,214.48060608,214.48060608,0.1849696934,0.1692717373,2.3447999954,31.5,0.0848677382,Sand,0.19075000287500007,-0.1794609226482089,214.48060608,214.48060608,0.28270866394
9620.0,13.149700165,92.0,87.96528,56.0,2.8125,37.171199799,129.94596863,129.94596863,0.1739394516,0.1514412165,2.3629999161,35.0,0.1293451935,Sand,0.17937505243749988,-0.1902243334150746,129.94596863,129.94596863,0.37333333333333335
9620.5,13.229499817,96.199996948,87.96985,65.812202454,2.8320000172,35.522201538,192.61616516,192.61616516,0.1825454831,0.1517670751,2.3487999439,37.000301361,0.1686067581,Sand,0.18825003506249996,-0.20572210696568893,192.61616516,192.61616516,0.43874801636
9621.0,13.115799904,95.900001526,87.97442,61.25,2.8301000595,31.884799957,445.07952881,445.07952881,0.2023030221,0.1720542014,2.3162000179,38.5,0.1495223641,Sand,0.2086249888125,-0.22187204802197136,445.07952881,445.07952881,0.4083333333333333
9621.5,13.11400032,97.800003052,87.979,57.468799591,2.8457000256,29.391500473,529.62963867,529.62963867,0.2066666633,0.1788065732,2.3090000153,38.5,0.1348069161,Sand,0.2131249904374999,-0.23243828789246157,529.62963867,529.62963867,0.38312533060666665
9622.5,13.384300232,97.900001526,87.98814,55.467998505,2.8770000935,27.374300003,1182.0286865,1182.0286865,0.2280606031,0.1990054697,2.2736999989,38.0,0.1274009198,Sand,0.23518750068749986,-0.2653384768843172,1182.0286865,1182.0286865,0.3697866567
9623.0,13.656299591,97.900001526,87.99271,35.25,2.8691000938,27.751899719,2062.4382324,2062.4382324,0.2441817522,0.2282292247,2.2471001148,36.0,0.0653305277,Sand,0.25181242825000005,-0.27680118696240674,2062.4382324,2062.4382324,0.235
9623.5,13.594200134,99.900001526,87.99728,26.765600204,2.8301000595,28.09679985,1409.057373,1409.057373,0.2330302596,0.222522527,2.2655000687,34.0,0.0450917408,Sand,0.24031245706249985,-0.24921649687875802,1409.057373,1409.057373,0.1784373346933333
9624.5,13.088899612,103.09999847,88.00642,25.718799591,2.8008000851,27.835100174,1517.0574951,1517.0574951,0.2351514697,0.225088343,2.2620000839,32.5,0.0427942239,Sand,0.24249994756250007,-0.23819627816769784,1517.0574951,1517.0574951,0.17145866394
9625.0,12.892800331,103.10020447,88.01099,27.047599792,2.7539000511,28.265100479,1504.3631592,1504.3631592,0.234909147,0.2241696119,2.2623999119,32.0,0.0457178168,Sand,0.2422500550625001,-0.2172472411330808,1504.3631592,1504.3631592,0.18031733194666666
9625.5,12.994099617,101.5,88.01556,36.968799591,2.6445000172,30.3791008,1412.0511475,1412.0511475,0.233090952,0.216820091,2.2653999329,32.5,0.0698048025,Sand,0.24037504193750006,-0.16734355766255526,1412.0511475,1412.0511475,0.24645866394
9626.5,13.424799919,99.800003052,88.02471,43.531299591,2.5917999744,29.713399887,2169.0827637,2169.0827637,0.2456969321,0.2240350693,2.2446000576,33.0,0.0881649703,Sand,0.2533749639999999,-0.154682307711975,2169.0827637,2169.0827637,0.29020866394
9627.0,13.531200409,99.299797058,88.02928,43.374500275,2.5234000683,30.374900818,3025.770752,3025.770752,0.2559393942,0.2334931046,2.227699995,33.000099182,0.0877015591,Sand,0.2639375031249999,-0.1327378345215644,3025.770752,3025.770752,0.2891633351666667
9627.5,12.910201073,97.800003052,88.03386,40.75,2.4237999916,35.765098572,3998.9621582,3998.9621582,0.2648484409,0.2436265051,2.2130000591,33.5,0.0801285878,Sand,0.2731249630624999,-0.09525527648911569,3998.9621582,3998.9621582,0.27166666666666667
9628.0,12.582500458,97.999992371,88.03844,49.718799591,2.3965001106,33.020000458,4713.1401367,4713.1401367,0.2702424824,0.2411935627,2.2040998936,34.5,0.1074920595,Sand,0.27868756649999993,-0.08729196782716997,4713.1401367,4713.1401367,0.33145866394
9629.0,12.523400307,97.900001526,88.04758,49.718601227,2.3808999062,29.229700089,6858.0239258,6858.0239258,0.2829697132,0.2525528967,2.1830999851,35.0,0.1074914038,Sand,0.29181250931249986,-0.09060506731254425,6858.0239258,6858.0239258,0.33145734151333334
9629.5,12.578700066,101.69999695,88.05215,39.906299591,2.3301000595,29.675300598,13336.614258,13336.614258,0.3070303202,0.2831537426,2.1433999538,33.0,0.0777661875,Sand,0.316625028875,-0.08710465135963186,13336.614258,13336.614258,0.26604199727333333
9630.0,12.753699303,101.0,88.05672,40.5,2.3203001022,31.600999832,13904.794922,13904.794922,0.3086060584,0.2840950191,2.1407999992,30.5,0.0794249773,Sand,0.31825000049999996,-0.08384720808439727,13904.794922,13904.794922,0.27
9631.0,12.569299698,100.09999847,88.06586,40.1875,2.3320000172,31.140100479,11965.248047,11965.248047,0.3029696941,0.2791714966,2.1500999928,28.5,0.0785497352,Sand,0.31243750449999996,-0.08460072787736617,11965.248047,11965.248047,0.2679166666666667
9631.5,12.31099987,99.199996948,88.07043,43.937599182,2.3438000679,32.080200195,11115.176758,11115.176758,0.3002424836,0.2734093368,2.154599905,26.999700546,0.0893716291,Sand,0.30962505937499996,-0.08781220237731335,11115.176758,11115.176758,0.29291732788
9632.0,12.257799149,99.900001526,88.075,50.406299591,2.375,31.752000809,17809.390625,17809.390625,0.3181212842,0.2832011282,2.1250998974,25.5,0.1097699329,Sand,0.32806256412499984,-0.11759452010032345,17809.390625,17809.390625,0.33604199727333334
9633.0,12.257799149,100.90000153,88.08415,52.218799591,2.3965001106,29.843099594,19239.970703,19239.970703,0.321151495,0.2839278877,2.1201000214,25.0,0.1159066781,Sand,0.331187486625,-0.1303712496627778,19239.970703,19239.970703,0.34812533060666667
9633.5,12.257799149,101.99980164,88.08872,55.999500275,2.4316999912,29.052799225,14174.117188,14174.117188,0.3093333244,0.2693231106,2.1396000385,24.0,0.1293433607,Sand,0.31899997593750007,-0.1365208204542665,14174.117188,14174.117188,0.37333000183333337
9634.0,12.257799149,99.400001526,88.09329,51.625,2.5448999405,29.248800278,10613.392578,10613.392578,0.2985455096,0.2645486593,2.1573998928,23.5,0.1138749793,Sand,0.30787506699999995,-0.17961438164209786,10613.392578,10613.392578,0.3441666666666667
9634.5,12.257799149,98.300003052,88.09787,47.406299591,2.5938000679,28.201299667,8123.1040039,8123.1040039,0.2889090776,0.2600107193,2.1733000278,23.5,0.1000257879,Sand,0.297937482625,-0.19348457862289092,8123.1040039,8123.1040039,0.3160419972733333
9635.5,12.257799149,98.5,88.10701,50.187900543,2.6347999573,28.026100159,4395.5771484,4395.5771484,0.2679393589,0.2387223542,2.2079000473,23.5,0.1090433747,Sand,0.2763124704375,-0.19335110324493532,4395.5771484,4395.5771484,0.33458600361999996
9636.0,12.257799149,97.599998474,88.11158,62.4375,2.6582000256,28.318799973,3613.5822754,3613.5822754,0.2615757585,0.2212026268,2.2184000015,24.5,0.1543458551,Sand,0.2697499990624999,-0.1982510024353692,3613.5822754,3613.5822754,0.41625
9636.5,12.257799149,94.5,88.11615,59.9375,2.6484000683,28.191699982,6622.2255859,6622.2255859,0.2817575336,0.2410984933,2.1851000786,24.5,0.1443050802,Sand,0.2905624508749999,-0.21202689718305145,6622.2255859,6622.2255859,0.39958333333333335
9637.5,12.257799149,94.300003052,88.1253,48.343799591,2.6289000511,28.294200897,11926.282227,11926.282227,0.3028484583,0.2716500163,2.1503000259,24.5,0.1030167118,Sand,0.31231248381249993,-0.22257360342061272,11926.282227,11926.282227,0.32229199727333335
9638.0,12.257799149,92.20059967,88.12987,38.435901642,2.5975999832,28.440299988,13422.697266,13422.697266,0.3072727919,0.284617424,2.1429998875,24.499700546,0.0737304986,Sand,0.31687507031250006,-0.21213258029160764,13422.697266,13422.697266,0.25623934428
9638.5,12.257799149,92.800003052,88.13444,35.875,2.4941000938,28.152500153,8362.2207031,8362.2207031,0.2899393439,0.270530194,2.1716001034,23.0,0.0669421256,Sand,0.298999935375,-0.14850800103346518,8362.2207031,8362.2207031,0.23916666666666667
9639.5,12.257799149,91.800003052,88.14359,41.5625,2.4395000935,28.648399353,7339.0805664,7339.0805664,0.2853333652,0.2618114948,2.179199934,22.5,0.0824364275,Sand,0.29425004124999987,-0.11944758048069937,7339.0805664,7339.0805664,0.27708333333333335
9640.0,12.257799149,90.700302124,88.14816,44.218601227,2.3965001106,28.703199387,8534.7382813,8534.7382813,0.2906667292,0.2644453645,2.1703999043,22.0,0.0902111456,Sand,0.29975005981249997,-0.10417444538771403,8534.7382813,8534.7382813,0.29479067484666666
9640.5,12.173600197,95.599998474,88.15273,37.906299591,2.3496000767,28.4041996,12665.336914,12665.336914,0.3050909042,0.2830322683,2.146600008,21.5,0.0723018795,Sand,0.3146249949999999,-0.09456818594216632,12665.336914,12665.336914,0.25270866394
9641.0,12.171899796,96.5,88.1573,34.093799591,2.3359000683,28.369499207,11984.754883,11984.754883,0.3030302525,0.2841227651,2.1500000954,21.0,0.0623947196,Sand,0.31249994037500006,-0.08646509983778117,11984.754883,11984.754883,0.22729199727333332
9642.0,12.171899796,96.599899292,88.16644,29.718700409,2.3222999573,29.14730072,11005.912109,11005.912109,0.2998787761,0.2843444943,2.1552000046,20.5,0.0518018901,Sand,0.30924999712499984,-0.07753338545997868,11005.912109,11005.912109,0.19812466939333334
9642.5,12.177900314,95.499992371,88.17101,30.328100204,2.296900034,28.073099136,13683.765625,13683.765625,0.3079999089,0.2916051447,2.1418001652,21.0,0.0532297492,Sand,0.31762489675000005,-0.07241565824863838,13683.765625,13683.765625,0.20218733469333333
9643.0,12.173600197,95.800003052,88.17558,29.0,2.2871000767,28.372200012,15689.27832,15689.27832,0.3132121563,0.2975085974,2.1331999302,21.0,0.050137151,Sand,0.32300004362499996,-0.07214520510769518,15689.27832,15689.27832,0.19333333333333333
9644.0,12.171899796,96.199996948,88.18474,25.9375,2.285200119,28.955799103,17507.464844,17507.464844,0.3174545765,0.3037180603,2.1261999607,21.5,0.0432707928,Sand,0.32737502456249984,-0.07478137580608979,17507.464844,17507.464844,0.17291666666666666
9644.5,12.171899796,96.300201416,88.18931,22.140600204,2.2832000256,30.067399979,19121.900391,19121.900391,0.3209090233,0.3095977902,2.1205000877,21.5,0.035247501,Sand,0.33093744518749996,-0.07672715452536116,19121.900391,19121.900391,0.14760400136
